"","...1","LLAVEVIV","HOGAR","H18A_ESTU","H18B_REFR","H18C_LAVA","H18D_MCOS","H18E_ABAN","H18F_AIRE","H18G_RADI","H18H_TRES","H18I_TCEL","H18J_TV","H18K_COMP","H18L_INTER","H18M_AUTO","V03_TENE","V11_SANIT","id_hogar","vivienda_propia","alcantarillado","casa_propiacon_alcantarillado"
"1870",1870,"0839151",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,2,1870,1,0,0
"1871",1871,"1038131",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1871,0,1,0
"1872",1872,"0015747",1,1,1,1,0,1,0,1,0,1,1,1,0,0,3,2,1872,1,0,0
"1873",1873,"1499985",1,1,1,1,0,1,1,0,0,0,0,1,1,1,2,1,1873,0,1,0
"1874",1874,"0554070",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1874,1,1,1
"1875",1875,"0185932",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,2,1875,1,0,0
"1876",1876,"0793229",1,1,1,1,0,1,1,1,0,1,1,0,1,0,3,1,1876,1,1,1
"1877",1877,"1129942",1,1,1,1,0,1,0,1,1,1,1,0,0,0,3,1,1877,1,1,1
"1878",1878,"0372703",1,1,1,1,1,0,1,0,0,1,1,0,1,0,3,2,1878,1,0,0
"1879",1879,"0233270",1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,2,1879,0,0,0
"1880",1880,"1292421",1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,3,1880,1,0,0
"1881",1881,"0856502",1,1,1,1,0,1,0,0,0,1,0,0,0,0,3,2,1881,1,0,0
"1882",1882,"1459465",1,1,1,1,0,0,1,1,0,1,1,1,0,0,2,2,1882,0,0,0
"1883",1883,"1327225",1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,3,1883,1,0,0
"1884",1884,"0476413",1,1,1,1,0,1,1,1,0,1,1,0,1,1,3,1,1884,1,1,1
"1885",1885,"1396628",1,1,1,1,0,0,0,0,0,1,1,1,1,1,3,2,1885,1,0,0
"1886",1886,"0643010",1,1,1,0,0,1,1,1,0,1,1,1,0,1,3,1,1886,1,1,1
"1887",1887,"1020403",1,1,1,1,0,1,0,0,0,1,1,1,1,0,3,2,1887,1,0,0
"1888",1888,"1095770",1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1888,0,1,0
"1889",1889,"0760914",1,1,1,1,0,0,1,0,1,1,1,1,1,0,2,1,1889,0,1,0
"1890",1890,"1003141",1,1,1,1,0,1,0,1,0,0,1,0,1,0,3,2,1890,1,0,0
"1891",1891,"0509824",1,1,1,1,1,1,0,1,0,1,1,0,0,0,3,2,1891,1,0,0
"1892",1892,"0553192",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1892,0,1,0
"1893",1893,"1366804",1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1893,0,1,0
"1894",1894,"0571359",1,1,1,1,0,1,0,0,0,1,0,0,1,0,2,1,1894,0,1,0
"1895",1895,"0804808",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,2,1895,1,0,0
"1896",1896,"0819554",1,1,1,1,0,0,1,0,0,1,1,1,1,1,3,1,1896,1,1,1
"1897",1897,"0395165",1,1,1,1,0,1,0,0,0,1,1,1,1,0,3,2,1897,1,0,0
"1898",1898,"0860441",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1898,0,1,0
"1899",1899,"0989027",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,2,1899,1,0,0
"1900",1900,"1044887",1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1900,0,1,0
"1901",1901,"0778074",1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,1,1901,1,1,1
"1902",1902,"1154452",1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1902,0,1,0
"1903",1903,"1030494",1,1,1,1,0,1,1,1,0,1,1,1,1,0,2,1,1903,0,1,0
"1904",1904,"1512558",1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,2,1904,1,0,0
"1905",1905,"1435616",1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1905,0,1,0
"1906",1906,"0369636",1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,1906,1,0,0
"1907",1907,"0064032",1,1,1,1,0,1,0,0,0,1,1,0,0,0,2,2,1907,0,0,0
"1908",1908,"1098885",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,1,1908,1,1,1
"1909",1909,"0912071",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1909,0,1,0
"1910",1910,"0592104",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,3,1910,1,0,0
"1911",1911,"1361641",1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1911,0,1,0
"1912",1912,"0413687",1,1,1,1,0,1,0,1,0,1,1,0,1,0,2,1,1912,0,1,0
"1913",1913,"0619649",1,1,1,1,0,1,1,1,0,1,1,0,0,0,3,1,1913,1,1,1
"1914",1914,"0358693",1,1,1,1,1,1,1,0,0,1,1,1,1,0,3,2,1914,1,0,0
"1915",1915,"0044597",1,1,1,1,0,1,0,1,0,1,0,0,0,0,3,2,1915,1,0,0
"1916",1916,"1563278",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1916,0,1,0
"1917",1917,"1099331",1,1,1,1,0,1,1,1,0,1,1,0,1,1,3,1,1917,1,1,1
"1918",1918,"0871773",1,1,0,0,0,1,0,0,0,1,0,0,1,0,2,1,1918,0,1,0
"1919",1919,"1270506",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1919,1,0,0
"1920",1920,"0443228",1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,3,1920,1,0,0
"1921",1921,"0890370",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1921,0,1,0
"1922",1922,"0423548",1,1,1,1,1,1,0,1,0,1,1,1,0,0,2,2,1922,0,0,0
"1923",1923,"0298348",1,1,1,1,0,0,0,1,0,1,1,0,1,0,3,2,1923,1,0,0
"1924",1924,"0997416",1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,2,1924,1,0,0
"1925",1925,"0368740",1,1,1,1,0,1,0,1,0,0,1,0,0,0,3,2,1925,1,0,0
"1926",1926,"0737629",1,1,1,1,0,1,1,0,0,1,1,1,1,1,2,1,1926,0,1,0
"1927",1927,"0208928",1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1927,0,1,0
"1928",1928,"0330184",1,1,0,0,0,0,0,1,0,1,0,0,0,0,3,3,1928,1,0,0
"1929",1929,"0752527",1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1929,0,1,0
"1930",1930,"0539739",1,1,1,1,0,1,0,1,1,1,1,0,1,0,4,1,1930,0,1,0
"1931",1931,"0233737",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,2,1931,1,0,0
"1932",1932,"0137805",1,1,0,0,0,0,0,0,0,1,0,0,1,0,3,3,1932,1,0,0
"1933",1933,"0490771",1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1933,0,1,0
"1934",1934,"0097932",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,1934,1,0,0
"1935",1935,"1426134",1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1935,0,1,0
"1936",1936,"1337724",1,1,1,1,0,1,0,1,0,0,1,0,0,0,2,2,1936,0,0,0
"1937",1937,"0666087",1,1,1,1,0,1,0,0,0,1,1,1,1,1,2,1,1937,0,1,0
"1938",1938,"1538523",1,1,1,1,0,1,1,0,0,1,1,0,1,1,3,2,1938,1,0,0
"1939",1939,"0444415",1,1,1,0,0,1,0,0,0,1,0,0,0,0,3,2,1939,1,0,0
"1940",1940,"0192478",1,1,1,1,0,1,0,1,0,1,1,0,0,1,2,2,1940,0,0,0
"1941",1941,"0166713",1,1,1,0,0,1,0,1,0,1,1,1,1,0,4,1,1941,0,1,0
"1942",1942,"0127310",1,1,1,1,0,1,0,0,0,1,1,1,1,1,2,2,1942,0,0,0
"1943",1943,"0186353",1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,2,1943,1,0,0
"1944",1944,"0238524",1,1,1,1,0,1,1,1,0,1,1,0,1,0,3,2,1944,1,0,0
"1945",1945,"0662715",1,1,1,1,0,1,1,0,0,1,1,0,1,0,2,1,1945,0,1,0
"1946",1946,"1341370",1,1,0,1,1,0,0,0,0,1,1,0,1,0,3,3,1946,1,0,0
"1947",1947,"0569875",1,1,1,1,0,1,0,1,0,1,1,0,0,1,3,2,1947,1,0,0
"1948",1948,"0215987",1,1,1,1,0,1,0,0,1,1,1,0,1,1,3,2,1948,1,0,0
"1949",1949,"0218250",1,1,1,0,0,1,0,1,0,1,1,0,1,0,2,2,1949,0,0,0
"1950",1950,"1043059",1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,1,1950,1,1,1
"1951",1951,"1555054",1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1951,0,1,0
"1952",1952,"0336181",1,1,1,1,1,1,0,1,0,1,1,1,1,1,3,2,1952,1,0,0
"1953",1953,"0289752",1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,3,1953,0,0,0
"1954",1954,"0240452",1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1954,0,1,0
"1955",1955,"0929469",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,2,1955,1,0,0
"1956",1956,"0215687",1,1,1,1,0,0,0,1,0,1,0,0,0,0,3,2,1956,1,0,0
"1957",1957,"1154082",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1957,0,1,0
"1958",1958,"0831125",1,1,1,1,0,1,0,1,0,1,1,1,1,0,2,2,1958,0,0,0
"1959",1959,"0872653",1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1959,0,1,0
"1960",1960,"0314961",1,1,1,1,0,1,1,0,0,1,1,0,1,1,2,2,1960,0,0,0
"1961",1961,"1284937",1,1,0,0,1,0,0,0,0,1,0,0,0,0,3,3,1961,1,0,0
"1962",1962,"1140754",1,1,1,1,0,1,0,1,1,1,1,0,1,0,3,1,1962,1,1,1
"1963",1963,"1064665",1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1963,0,1,0
"1964",1964,"0917699",1,1,1,1,1,1,1,1,0,1,1,0,1,0,2,1,1964,0,1,0
"1965",1965,"0208088",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,1,1965,1,1,1
"1966",1966,"1475307",1,1,1,1,0,1,1,0,0,1,1,1,1,0,3,2,1966,1,0,0
"1967",1967,"1243379",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,2,1967,1,0,0
"1968",1968,"1441946",1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,2,1968,1,0,0
"1969",1969,"1578955",1,1,1,1,0,1,0,0,0,1,1,0,1,1,3,3,1969,1,0,0
"1970",1970,"1575283",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,3,1970,1,0,0
"1971",1971,"1204763",1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,1971,1,0,0
"1972",1972,"0292759",1,1,1,1,1,1,0,1,0,1,1,0,0,1,3,2,1972,1,0,0
"1973",1973,"0878423",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1973,0,1,0
"1974",1974,"0529834",1,1,1,1,0,1,0,1,0,1,1,1,1,0,3,2,1974,1,0,0
"1975",1975,"1418262",1,1,0,0,0,1,0,0,0,1,1,0,0,0,3,3,1975,1,0,0
"1976",1976,"0893941",1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,2,1976,1,0,0
"1977",1977,"0927083",1,1,1,1,0,1,0,1,0,1,1,1,1,0,2,2,1977,0,0,0
"1978",1978,"0513839",1,1,1,1,0,1,0,1,0,1,1,0,0,1,3,2,1978,1,0,0
"1979",1979,"1503791",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1979,0,1,0
"1980",1980,"0765099",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,1,1980,1,1,1
"1981",1981,"0218383",1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,1981,1,0,0
"1982",1982,"0628238",1,1,1,1,0,1,0,0,0,1,1,1,1,1,3,1,1982,1,1,1
"1983",1983,"0833325",1,1,1,0,0,1,0,0,0,1,1,0,1,1,3,2,1983,1,0,0
"1984",1984,"0777381",1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1984,0,1,0
"1985",1985,"0930258",1,1,1,1,0,1,1,1,0,1,1,0,1,1,3,2,1985,1,0,0
"1986",1986,"0578213",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,3,1986,1,0,0
"1987",1987,"0794159",1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1987,0,1,0
"1988",1988,"0264594",1,1,1,1,0,1,1,0,0,0,1,0,0,0,3,2,1988,1,0,0
"1989",1989,"0072777",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,4,1989,1,0,0
"1990",1990,"0761723",1,1,1,1,0,1,1,1,0,1,1,0,0,1,3,1,1990,1,1,1
"1991",1991,"1017603",1,1,1,1,0,1,0,1,0,1,1,0,1,1,3,2,1991,1,0,0
"1992",1992,"1271534",1,1,0,0,1,0,0,1,0,1,0,0,1,0,3,3,1992,1,0,0
"1993",1993,"0528501",1,1,1,1,0,1,0,1,0,1,1,0,1,1,3,3,1993,1,0,0
"1994",1994,"0119067",1,1,0,0,0,0,0,0,0,0,1,0,0,1,3,2,1994,1,0,0
"1995",1995,"0796267",1,1,1,1,0,1,1,0,1,1,1,1,1,1,3,2,1995,1,0,0
"1996",1996,"0096983",1,1,1,1,1,1,0,1,0,1,1,0,1,1,3,2,1996,1,0,0
"1997",1997,"1227514",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,2,1997,1,0,0
"1998",1998,"0866165",1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1998,0,1,0
"1999",1999,"0372038",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,1999,1,0,0
"2000",2000,"1442188",1,1,1,1,0,1,1,1,0,1,1,0,1,1,3,2,2000,1,0,0
"2001",2001,"1243295",1,1,1,1,0,1,0,0,0,1,1,0,1,0,2,2,2001,0,0,0
"2002",2002,"1445322",1,1,0,1,0,0,0,0,0,1,1,0,0,0,3,2,2002,1,0,0
"2003",2003,"0795204",1,1,1,1,1,1,0,1,0,1,1,0,0,1,3,2,2003,1,0,0
"2004",2004,"0873613",1,1,1,0,0,1,0,0,0,1,1,0,0,0,3,2,2004,1,0,0
"2005",2005,"1502622",1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,2,2005,1,0,0
"2006",2006,"0566076",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2006,0,1,0
"2007",2007,"0052953",1,1,1,1,1,1,0,1,0,1,1,0,1,0,3,1,2007,1,1,1
"2008",2008,"0947102",1,1,1,1,0,1,1,1,0,1,1,0,0,0,3,2,2008,1,0,0
"2009",2009,"0933211",1,1,1,1,0,1,0,0,0,1,1,0,0,0,3,2,2009,1,0,0
"2010",2010,"0608717",1,1,1,1,0,1,0,1,0,1,0,0,1,0,4,3,2010,0,0,0
"2011",2011,"0727785",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2011,0,1,0
"2012",2012,"0201285",1,1,1,0,0,1,0,0,0,1,0,1,1,0,3,2,2012,1,0,0
"2013",2013,"0597313",1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,3,2013,1,0,0
"2014",2014,"0382119",1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,2014,0,1,0
"2015",2015,"0145120",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2015,1,0,0
"2016",2016,"1318636",1,1,0,0,1,0,0,0,0,1,0,0,0,0,3,4,2016,1,0,0
"2017",2017,"0845908",1,1,1,1,1,1,1,1,1,1,1,0,1,0,3,2,2017,1,0,0
"2018",2018,"1205578",1,1,0,0,0,1,0,1,0,1,1,0,1,1,4,2,2018,0,0,0
"2019",2019,"0913687",1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,2019,0,1,0
"2020",2020,"1375922",1,1,0,1,0,1,0,1,0,1,1,0,1,0,6,4,2020,0,0,0
"2021",2021,"0753015",2,1,1,1,0,1,0,1,0,1,1,0,1,0,3,1,2021,1,1,1
"2022",2022,"0507921",1,1,1,1,0,1,0,0,0,1,1,0,0,1,3,2,2022,1,0,0
"2023",2023,"1368511",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,2,2023,1,0,0
"2024",2024,"1204912",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2024,1,0,0
"2025",2025,"0669049",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,2025,1,1,1
"2026",2026,"0225060",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2026,1,1,1
"2027",2027,"0388810",1,1,1,1,0,1,0,1,0,1,1,1,1,1,2,2,2027,0,0,0
"2028",2028,"0303150",1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2028,0,0,0
"2029",2029,"0387587",1,1,1,1,0,1,0,0,0,1,1,0,0,0,3,2,2029,1,0,0
"2030",2030,"1120801",1,1,1,1,1,1,0,0,0,1,1,1,1,1,3,2,2030,1,0,0
"2031",2031,"0855635",1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,2,2031,0,0,0
"2032",2032,"0665795",1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,1,2032,0,1,0
"2033",2033,"0453772",1,1,1,1,1,0,0,1,0,1,1,1,1,0,3,2,2033,1,0,0
"2034",2034,"0766659",1,1,1,1,0,1,0,0,0,1,1,0,0,1,5,1,2034,0,1,0
"2035",2035,"1146405",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2035,0,1,0
"2036",2036,"1445043",1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,2036,1,0,0
"2037",2037,"0472401",1,1,1,1,0,1,0,0,0,1,1,1,1,0,3,3,2037,1,0,0
"2038",2038,"0672006",1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2038,0,1,0
"2039",2039,"1061299",1,1,1,1,0,0,0,1,0,1,1,0,0,0,3,2,2039,1,0,0
"2040",2040,"1202177",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2040,1,0,0
"2041",2041,"0208655",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,2041,1,1,1
"2042",2042,"1444591",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2042,1,0,0
"2043",2043,"0363479",1,1,1,0,0,1,0,0,0,0,1,0,0,0,4,2,2043,0,0,0
"2044",2044,"0539877",1,1,1,1,0,1,0,0,0,1,1,0,1,1,3,1,2044,1,1,1
"2045",2045,"1283678",1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2045,1,0,0
"2046",2046,"1262546",1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,2046,1,0,0
"2047",2047,"1505642",1,1,0,0,0,1,0,1,0,1,1,0,0,0,2,3,2047,0,0,0
"2048",2048,"0451325",1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,2,2048,0,0,0
"2049",2049,"1099893",1,1,1,1,0,1,0,0,0,1,1,0,0,0,2,1,2049,0,1,0
"2050",2050,"0229358",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,1,2050,1,1,1
"2051",2051,"1399658",2,1,1,0,0,1,1,0,0,1,1,0,1,1,3,2,2051,1,0,0
"2052",2052,"0207583",1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,2,2052,1,0,0
"2053",2053,"1402945",1,1,0,0,0,1,0,1,0,1,0,0,0,0,6,4,2053,0,0,0
"2054",2054,"0223913",1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2054,0,1,0
"2055",2055,"1336279",1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,2,2055,1,0,0
"2056",2056,"0918180",1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,2056,0,1,0
"2057",2057,"1476292",1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,2057,1,1,1
"2058",2058,"0486994",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2058,0,0,0
"2059",2059,"0686537",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2059,0,1,0
"2060",2060,"1059373",1,1,1,1,0,1,1,0,0,1,1,0,1,1,2,1,2060,0,1,0
"2061",2061,"1496851",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,2061,0,1,0
"2062",2062,"0414690",1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,2062,0,1,0
"2063",2063,"1537409",1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,2063,0,1,0
"2064",2064,"0653041",1,1,1,0,1,1,0,0,0,0,1,0,1,0,2,1,2064,0,1,0
"2065",2065,"0684774",1,1,1,1,1,1,1,0,1,1,1,0,1,1,3,1,2065,1,1,1
"2066",2066,"0463776",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,2,2066,1,0,0
"2067",2067,"0638599",2,1,1,0,0,1,0,0,0,1,1,0,1,0,3,1,2067,1,1,1
"2068",2068,"0180242",1,1,1,1,0,1,1,0,0,1,1,0,1,0,3,2,2068,1,0,0
"2069",2069,"1142751",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2069,1,1,1
"2070",2070,"0977580",1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,2070,0,1,0
"2071",2071,"0617187",1,1,1,1,0,0,1,1,0,1,1,0,1,0,3,1,2071,1,1,1
"2072",2072,"0521108",1,1,1,1,0,1,0,1,0,0,1,0,1,1,3,2,2072,1,0,0
"2073",2073,"0978835",1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,2,2073,1,0,0
"2074",2074,"1321160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2074,1,0,0
"2075",2075,"1549505",1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,2,2075,0,0,0
"2076",2076,"0027210",1,1,1,1,0,1,0,0,0,1,1,0,1,0,3,2,2076,1,0,0
"2077",2077,"0634001",1,1,1,1,0,1,1,0,0,1,1,1,1,0,3,1,2077,1,1,1
"2078",2078,"1156348",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2078,0,1,0
"2079",2079,"1354887",1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,2079,0,1,0
"2080",2080,"0819676",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2080,1,1,1
"2081",2081,"0972395",1,1,1,0,0,1,0,0,0,1,1,1,1,0,4,2,2081,0,0,0
"2082",2082,"0498488",1,1,1,1,0,1,0,1,1,0,1,0,1,1,3,1,2082,1,1,1
"2083",2083,"1256704",1,1,1,1,0,1,0,1,0,1,1,1,1,1,3,2,2083,1,0,0
"2084",2084,"1282316",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2084,1,0,0
"2085",2085,"1283115",1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2085,1,0,0
"2086",2086,"1536787",1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,2086,0,1,0
"2087",2087,"1014378",1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,2087,0,1,0
"2088",2088,"0990779",1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,2,2088,1,0,0
"2089",2089,"1032597",1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,2089,0,1,0
"2090",2090,"0262215",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2090,1,0,0
"2091",2091,"1463748",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,3,2091,1,0,0
"2092",2092,"1405191",1,1,1,1,0,0,0,1,0,1,1,0,0,0,3,2,2092,1,0,0
"2093",2093,"1028405",1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,3,2093,0,0,0
"2094",2094,"0184301",1,1,1,0,0,1,0,0,0,1,1,1,1,0,2,2,2094,0,0,0
"2095",2095,"0555100",1,1,1,1,0,1,0,0,0,1,1,0,1,1,3,1,2095,1,1,1
"2096",2096,"1029763",1,1,1,1,0,1,0,0,0,1,1,0,0,0,3,3,2096,1,0,0
"2097",2097,"1354031",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2097,0,1,0
"2098",2098,"1200134",1,1,1,1,0,1,0,1,0,1,1,0,1,0,3,2,2098,1,0,0
"2099",2099,"0031130",1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,3,2099,1,0,0
"2100",2100,"0272468",1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,1,2100,1,1,1
"2101",2101,"0099658",1,1,1,1,1,0,0,0,0,1,1,0,1,0,3,2,2101,1,0,0
"2102",2102,"1166024",1,1,0,1,0,1,0,1,0,0,0,0,0,0,3,2,2102,1,0,0
"2103",2103,"1391700",1,1,0,1,0,1,0,1,0,1,0,0,0,0,2,3,2103,0,0,0
"2104",2104,"1465814",1,1,1,0,0,1,0,1,0,1,1,0,1,0,4,2,2104,0,0,0
"2105",2105,"0907512",1,1,1,1,0,1,1,1,0,1,1,1,1,0,3,1,2105,1,1,1
"2106",2106,"1041156",1,1,0,1,1,1,0,1,0,1,1,1,1,0,3,1,2106,1,1,1
"2107",2107,"0148967",1,1,1,1,0,1,0,0,0,1,1,0,0,0,3,2,2107,1,0,0
"2108",2108,"0182266",1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,2108,0,1,0
"2109",2109,"1403027",1,1,1,1,0,1,0,0,0,0,1,0,0,0,3,2,2109,1,0,0
"2110",2110,"0739589",1,1,1,1,0,1,1,0,0,1,0,0,0,1,2,1,2110,0,1,0
"2111",2111,"1118195",2,1,1,1,0,1,0,0,1,1,1,0,1,1,3,1,2111,1,1,1
"2112",2112,"1109656",1,1,1,1,0,1,0,1,0,1,1,0,1,0,2,1,2112,0,1,0
"2113",2113,"1566357",1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,2113,0,1,0
"2114",2114,"0371269",1,1,1,1,0,1,0,1,0,1,1,0,0,0,3,2,2114,1,0,0
"2115",2115,"0106384",1,1,1,0,0,0,0,1,0,1,1,0,0,0,3,3,2115,1,0,0
"2116",2116,"0735300",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,2116,0,1,0
"2117",2117,"1223350",1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,2117,0,1,0
"2118",2118,"0969355",1,1,0,0,1,1,0,1,1,1,1,0,1,1,3,1,2118,1,1,1
"2119",2119,"0267565",1,1,1,1,0,1,1,1,0,1,1,1,1,1,3,2,2119,1,0,0
"2120",2120,"0160045",1,1,1,1,0,1,0,0,0,1,1,1,1,0,3,1,2120,1,1,1
"2121",2121,"1307996",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2121,1,0,0
"2122",2122,"0363514",1,1,1,1,0,1,0,1,0,1,1,0,0,1,3,2,2122,1,0,0
"2123",2123,"0799438",1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,2123,0,1,0
"2124",2124,"0338024",1,1,1,1,0,1,0,0,0,1,1,0,1,0,4,2,2124,0,0,0
"2125",2125,"0243004",1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,2125,0,1,0
"2126",2126,"0300982",1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,2,2126,0,0,0
"2127",2127,"1134513",1,1,1,1,0,1,0,1,0,1,1,0,1,0,4,1,2127,0,1,0
"2128",2128,"0956898",1,0,1,0,0,1,0,0,0,1,0,1,0,0,2,1,2128,0,1,0
"2129",2129,"0150623",1,0,0,0,0,0,0,1,0,1,1,0,0,0,3,3,2129,1,0,0
