"","id_hogar","H18A_ESTU","H18B_REFR","H18C_LAVA","H18D_MCOS","H18E_ABAN","H18F_AIRE","H18G_RADI","H18H_TRES","H18I_TCEL","H18J_TV","H18K_COMP","H18L_INTER","H18M_AUTO","nse","se_nse"
"285",285,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"286",286,1,1,1,0,0,0,1,0,1,1,0,1,0,-0.447732483616263,0.344969966419007
"287",287,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.8906348664113,0.366413544773042
"288",288,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"289",289,1,1,1,0,1,0,1,0,1,1,1,0,1,0.164740774155072,0.385056875579537
"290",290,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"291",291,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"292",292,1,1,1,0,1,0,1,0,0,1,0,1,1,-0.177869930447388,0.375543879214449
"293",293,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"294",294,1,1,1,0,1,0,0,1,1,1,0,1,1,0.381654124123833,0.390774417170839
"295",295,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"296",296,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"297",297,1,1,0,0,1,0,0,0,1,1,0,0,1,-0.551079253382548,0.326299958241752
"298",298,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"299",299,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"300",300,1,1,1,0,1,0,0,0,0,1,0,0,0,-0.687009380363893,0.299069541076911
"301",301,1,1,1,0,0,0,0,0,0,1,0,0,0,-0.83828019614521,0.271962998112292
"302",302,1,1,1,0,1,1,1,0,1,1,0,0,1,0.175485225728382,0.385218394984345
"303",303,1,1,0,0,0,0,0,0,1,0,0,1,0,-0.953168942100358,0.259063312074437
"304",304,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"305",305,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"306",306,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"307",307,1,1,1,0,0,0,0,0,1,0,0,0,1,-0.723648185239225,0.291866927742031
"308",308,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"309",309,1,1,1,1,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"310",310,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"311",311,1,1,1,1,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"312",312,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"313",313,1,1,1,0,1,0,0,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"314",314,1,0,1,0,1,0,0,0,1,1,0,1,1,-0.556010163546149,0.325342374459642
"315",315,1,1,1,0,1,1,0,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"316",316,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"317",317,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"318",318,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"319",319,1,1,1,0,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"320",320,1,1,1,0,1,0,0,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"321",321,1,1,1,1,1,0,0,1,0,1,1,1,0,0.0915229882750552,0.384036200622452
"322",322,1,0,1,0,1,0,1,0,1,0,0,1,0,-0.972200942282922,0.25783150646903
"323",323,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"324",324,1,1,0,0,1,0,0,0,1,1,0,0,1,-0.551079253382548,0.326299958241752
"325",325,1,1,1,1,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"326",326,1,1,1,1,0,0,0,0,1,0,0,1,0,-0.736451805920026,0.289415904800743
"327",327,1,1,1,0,0,0,0,0,1,1,0,0,0,-0.668699435193742,0.30274221019751
"328",328,1,1,1,0,1,1,0,0,1,0,1,1,0,0.0803239930994837,0.383877154713824
"329",329,1,1,1,1,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"330",330,1,1,1,0,0,0,0,0,1,0,0,1,0,-0.736451805920026,0.289415904800743
"331",331,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"332",332,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.15625150413964,0.260822556405408
"333",333,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"334",334,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"335",335,1,1,0,0,0,0,1,0,1,1,0,0,0,-0.900348303431157,0.263896308300431
"336",336,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"337",337,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"338",338,1,1,1,0,1,0,0,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"339",339,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"340",340,1,1,1,0,1,0,0,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"341",341,1,1,1,1,1,0,1,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"342",342,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"343",343,1,1,1,1,1,1,1,0,1,1,1,0,1,0.540198406972109,0.40055165532411
"344",344,1,1,1,1,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"345",345,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.63040595779535,0.335947254398697
"346",346,1,1,1,0,0,0,0,0,1,0,0,1,0,-0.736451805920026,0.289415904800743
"347",347,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"348",348,1,1,1,0,1,0,0,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"349",349,1,0,1,0,1,0,0,0,1,0,0,0,0,-1.11073434661222,0.257597794251556
"350",350,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"351",351,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"352",352,1,1,1,1,1,0,1,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"353",353,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"354",354,1,1,1,0,1,1,0,0,1,1,0,0,1,0.175485225728382,0.385218394984345
"355",355,1,0,1,0,0,0,1,0,1,0,0,0,0,-1.23996818641875,0.270416102445111
"356",356,1,1,1,0,0,0,1,0,1,1,1,1,0,-0.1306554928295,0.378158354221013
"357",357,1,1,1,1,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"358",358,1,1,1,0,0,0,0,0,1,1,0,1,0,-0.447732483616263,0.344969966419007
"359",359,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"360",360,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"361",361,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"362",362,1,1,1,1,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"363",363,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"364",364,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"365",365,1,1,1,0,0,0,0,0,1,0,0,0,0,-0.896430495460766,0.26433333496769
"366",366,0,0,0,0,1,0,0,0,1,1,0,1,0,-1.20718649874324,0.266149433542188
"367",367,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"368",368,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"369",369,1,0,0,0,0,0,0,0,1,1,0,1,0,-1.09866045063217,0.257005684662435
"370",370,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.8906348664113,0.366413544773042
"371",371,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"372",372,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"373",373,1,0,1,0,1,0,1,0,0,0,0,0,0,-1.25487201191652,0.272544179648345
"374",374,0,0,0,1,0,0,1,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"375",375,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"376",376,1,1,1,0,1,0,1,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"377",377,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"378",378,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"379",379,1,0,0,1,0,0,1,1,1,0,0,1,0,-1.17631144838339,0.262716439853792
"380",380,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"381",381,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"382",382,1,1,1,0,1,1,1,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"383",383,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"384",384,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"385",385,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"386",386,1,1,0,0,1,0,0,0,1,1,0,1,1,-0.297034753082713,0.365536217680173
"387",387,1,1,1,1,1,1,0,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"388",388,1,1,1,0,1,1,1,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"389",389,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"390",390,1,1,1,0,1,0,0,0,1,0,0,1,0,-0.56117686096425,0.324334164164691
"391",391,1,1,1,1,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"392",392,1,1,1,1,0,0,1,0,1,1,0,1,1,-0.149212446631356,0.377211249552366
"393",393,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"394",394,1,1,1,1,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"395",395,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"396",396,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"397",397,1,1,1,0,0,1,0,1,1,1,0,1,0,0.132091836972279,0.384594010870943
"398",398,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"399",399,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"400",400,1,1,1,1,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"401",401,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"402",402,1,1,0,0,1,0,0,0,1,1,0,1,1,-0.297034753082713,0.365536217680173
"403",403,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"404",404,1,1,1,1,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"405",405,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"406",406,1,1,1,0,1,1,1,1,0,1,0,1,0,0.1022101032479,0.384184696580622
"407",407,1,1,1,0,1,0,0,0,1,0,0,0,1,-0.545078011132167,0.327458980395423
"408",408,1,1,1,1,1,0,1,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"409",409,1,1,1,0,1,0,0,0,1,0,1,1,0,-0.271973881981309,0.368084986026354
"410",410,1,1,1,0,0,0,1,0,1,1,0,1,0,-0.447732483616263,0.344969966419007
"411",411,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"412",412,1,1,1,0,0,0,0,1,1,1,1,1,1,0.461872123636172,0.394971808620704
"413",413,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"414",414,1,1,1,0,1,1,1,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"415",415,1,1,0,0,1,1,0,1,1,1,1,1,1,0.689226233535383,0.41573410291558
"416",416,1,1,1,0,1,0,0,0,1,1,1,0,0,-0.164615354381819,0.376347082241004
"417",417,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.40632117139064,0.298413822027504
"418",418,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"419",419,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"420",420,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.8906348664113,0.366413544773042
"421",421,1,0,1,0,1,0,1,1,1,1,1,1,1,-0.0201774996542904,0.382036927468238
"422",422,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"423",423,1,1,0,0,1,0,1,1,1,1,1,1,1,0.2986163291204,0.387801367824186
"424",424,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"425",425,1,1,0,0,1,1,1,0,1,1,1,1,1,0.410137483144893,0.392101885912599
"426",426,1,1,0,0,1,0,1,0,1,0,0,1,0,-0.82120956589376,0.274571407628465
"427",427,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"428",428,1,1,1,0,1,0,1,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"429",429,1,1,1,1,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"430",430,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"431",431,1,1,1,0,0,0,0,0,1,1,0,1,1,-0.149212446631356,0.377211249552366
"432",432,1,1,1,0,1,1,1,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"433",433,1,0,0,0,0,0,1,0,1,0,0,1,0,-1.30274163207376,0.280042024080097
"434",434,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.8906348664113,0.366413544773042
"435",435,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"436",436,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"437",437,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"438",438,1,1,1,1,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"439",439,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"440",440,1,1,1,0,0,0,0,0,1,1,1,0,0,-0.41368255652126,0.350381753585503
"441",441,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"442",442,1,1,1,0,1,1,0,1,1,1,0,1,1,0.786912313062124,0.429156166863074
"443",443,1,1,1,0,1,1,0,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"444",444,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"445",445,1,1,1,0,1,1,1,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"446",446,1,1,1,1,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"447",447,1,1,1,0,0,1,1,0,0,1,1,1,0,-0.0744647453689379,0.380465340010152
"448",448,1,0,1,0,1,0,1,0,1,1,0,1,0,-0.764510557700709,0.284205750749847
"449",449,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"450",450,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"451",451,1,1,1,0,0,1,1,0,1,1,1,1,1,0.578784486679642,0.40388896366335
"452",452,1,1,1,0,1,0,0,0,0,1,0,0,0,-0.687009380363893,0.299069541076911
"453",453,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"454",454,1,1,1,0,1,0,1,0,0,1,0,1,1,-0.177869930447388,0.375543879214449
"455",455,1,1,1,0,1,0,1,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"456",456,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"457",457,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"458",458,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"459",459,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"460",460,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"461",461,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"462",462,1,1,1,0,1,0,1,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"463",463,1,1,1,0,0,1,0,0,1,1,1,0,0,-0.0797193976573524,0.380281963799441
"464",464,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"465",465,1,1,0,0,1,0,0,0,1,1,0,1,1,-0.297034753082713,0.365536217680173
"466",466,1,1,1,1,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"467",467,1,0,0,0,1,0,0,0,1,0,0,0,0,-1.32166167304975,0.283233161664064
"468",468,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"469",469,0,0,0,0,1,0,0,0,1,0,0,1,0,-1.43854342150536,0.304323686235196
"470",470,1,1,1,1,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"471",471,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"472",472,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"473",473,1,1,1,1,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"474",474,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"475",475,1,1,1,0,0,1,0,1,1,1,0,1,0,0.132091836972279,0.384594010870943
"476",476,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"477",477,1,0,1,0,1,0,0,0,1,1,0,0,0,-0.920039494279451,0.261859731974319
"478",478,1,1,1,0,1,0,0,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"479",479,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"480",480,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"481",481,1,1,1,0,1,0,0,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"482",482,1,1,1,0,1,0,0,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"483",483,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"484",484,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"485",485,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"486",486,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"487",487,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"488",488,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"489",489,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"490",490,1,1,1,1,0,1,1,1,1,1,1,1,1,0.886301063690333,0.445687109784466
"491",491,1,1,1,0,1,1,0,0,1,1,0,0,0,-0.154337983286555,0.376931749958893
"492",492,1,1,1,0,1,0,0,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"493",493,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"494",494,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"495",495,1,1,0,1,1,1,1,0,1,1,0,1,0,-0.269768117195588,0.368297520453104
"496",496,1,0,0,0,1,0,0,0,1,1,0,1,0,-0.975931663098018,0.257623043982294
"497",497,1,0,1,0,1,0,0,0,1,0,0,0,0,-1.11073434661222,0.257597794251556
"498",498,1,1,1,1,1,0,1,1,1,1,0,1,1,0.381654124123833,0.390774417170839
"499",499,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"500",500,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"501",501,1,1,1,1,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"502",502,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"503",503,1,1,1,0,1,1,0,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"504",504,1,0,0,0,0,0,0,0,1,0,0,1,0,-1.30274163207376,0.280042024080097
"505",505,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"506",506,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"507",507,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"508",508,1,1,1,1,1,0,1,1,1,1,1,0,0,0.0861680579445266,0.383960680328247
"509",509,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"510",510,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"511",511,1,1,1,1,1,0,0,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"512",512,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"513",513,1,1,1,1,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"514",514,1,1,0,0,1,0,0,0,1,1,1,1,1,0.0422625443193114,0.383289771677748
"515",515,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"516",516,1,1,1,1,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"517",517,1,1,1,0,1,0,0,1,1,1,0,1,1,0.381654124123833,0.390774417170839
"518",518,1,1,0,0,1,0,1,0,1,1,1,0,0,-0.537115770889772,0.328985195139234
"519",519,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"520",520,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"521",521,1,1,0,1,1,0,1,0,1,1,0,0,0,-0.760749723001706,0.284889649888758
"522",522,1,1,1,1,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"523",523,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"524",524,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"525",525,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"526",526,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"527",527,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"528",528,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"529",529,1,0,1,0,1,0,0,0,0,0,0,0,0,-1.25487201191652,0.272544179648345
"530",530,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"531",531,1,1,1,0,1,0,1,0,1,1,1,0,0,-0.164615354381819,0.376347082241004
"532",532,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"533",533,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"534",534,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"535",535,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"536",536,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"537",537,1,1,1,0,0,0,0,0,1,1,0,0,0,-0.668699435193742,0.30274221019751
"538",538,1,1,1,0,1,1,1,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"539",539,1,1,1,1,1,0,0,0,0,1,0,0,0,-0.687009380363893,0.299069541076911
"540",540,1,0,0,0,0,0,0,0,1,1,0,1,0,-1.09866045063217,0.257005684662435
"541",541,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"542",542,1,1,1,0,1,1,1,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"543",543,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"544",544,1,1,1,0,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"545",545,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.969110973974746,0.258012413327788
"546",546,1,1,1,0,0,1,0,0,1,1,1,1,1,0.578784486679642,0.40388896366335
"547",547,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"548",548,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"549",549,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"550",550,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"551",551,1,0,0,0,0,0,1,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"552",552,1,0,0,0,0,0,1,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"553",553,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"554",554,1,0,0,0,0,0,1,0,1,1,0,0,0,-1.2440839259936,0.270992746126556
"555",555,1,1,1,0,0,1,1,0,1,1,0,1,1,0.210937587314318,0.385803751495783
"556",556,1,1,1,0,1,0,0,0,0,0,0,0,0,-0.910478776445061,0.262814820584583
"557",557,1,1,1,1,0,0,1,0,1,1,1,1,1,0.200161096139637,0.385615898306893
"558",558,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"559",559,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"560",560,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"561",561,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"562",562,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"563",563,1,1,0,0,1,0,1,0,0,1,0,0,0,-0.914352290052144,0.262420103692369
"564",564,1,1,1,1,1,0,0,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"565",565,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"566",566,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"567",567,1,1,0,0,1,0,1,0,1,1,0,1,0,-0.56706415194156,0.323179647840837
"568",568,1,0,0,1,0,0,0,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"569",569,1,1,1,0,1,0,1,0,1,1,1,0,0,-0.164615354381819,0.376347082241004
"570",570,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"571",571,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"572",572,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"573",573,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"574",574,1,1,1,0,1,0,0,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"575",575,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
